,PageID,PageNo,Lang,XDPI,YDPI,PageStartX,PageStartY,PageWidth,PageHeight,BlockID,BlockType,BlockStartX,BlockStartY,BlockWidth,BlockHeight,LineID,LineStartX,LineStartY,LineWidth,LineHeight,WordID,WordValue,WordStartX,WordStartY,WordWidth,WordHeight,WordStyle,FontColor,FontSize,FontFamily,FontWeight,FontName,WordCN,CharList,BlockWordCount,BlockText,LineCount,AvgLineDensity,LineWordCount,LineText,WordStyleCount,WordDistance,AvgWordDistance,TextGroupSeparator
10,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,618,875,1593,68,0,618,875,1593,68,2,3010,901,888,104,44,2,None,12.5, swiss, bold, comic sans ms,9999,"[{u'CharWidth': 24, u'CharStartX': 901, u'CharStartY': 888, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'3', u'CharHeight': 44}, {u'CharWidth': 24, u'CharStartX': 928, u'CharStartY': 888, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'0', u'CharHeight': 44}, {u'CharWidth': 15, u'CharStartX': 957, u'CharStartY': 888, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'1', u'CharHeight': 43}, {u'CharWidth': 23, u'CharStartX': 982, u'CharStartY': 888, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'0', u'CharHeight': 44}]",7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,1,7,7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,3,16.0,113.142857143,False
11,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,618,875,1593,68,0,618,875,1593,68,3,INVOICE,1532,878,151,34,3, 5f5f5f,9.5, swiss, bold, comic sans ms,9999999,"[{u'CharWidth': 6, u'CharStartX': 1532, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'I', u'CharHeight': 34}, {u'CharWidth': 23, u'CharStartX': 1542, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'N', u'CharHeight': 34}, {u'CharWidth': 25, u'CharStartX': 1568, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'V', u'CharHeight': 34}, {u'CharWidth': 27, u'CharStartX': 1595, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'O', u'CharHeight': 34}, {u'CharWidth': 6, u'CharStartX': 1625, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'I', u'CharHeight': 34}, {u'CharWidth': 24, u'CharStartX': 1633, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'C', u'CharHeight': 34}, {u'CharWidth': 21, u'CharStartX': 1662, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'E', u'CharHeight': 34}]",7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,1,7,7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,3,527.0,113.142857143,True
12,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,618,875,1593,68,0,618,875,1593,68,4,DATE,1697,878,99,34,3, 5f5f5f,9.5, swiss, bold, comic sans ms,9999,"[{u'CharWidth': 24, u'CharStartX': 1697, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'D', u'CharHeight': 34}, {u'CharWidth': 28, u'CharStartX': 1722, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'A', u'CharHeight': 34}, {u'CharWidth': 22, u'CharStartX': 1750, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'T', u'CharHeight': 34}, {u'CharWidth': 21, u'CharStartX': 1775, u'CharStartY': 878, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'E', u'CharHeight': 34}]",7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,1,7,7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,3,14.0,113.142857143,False
13,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,618,875,1593,68,0,618,875,1593,68,5,:,1812,887,5,25,3, 5f5f5f,9.5, swiss, bold, comic sans ms,9,"[{u'CharWidth': 5, u'CharStartX': 1812, u'CharStartY': 887, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u':', u'CharHeight': 25}]",7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,1,7,7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,3,16.0,113.142857143,False
14,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,618,875,1593,68,0,618,875,1593,68,6,28-Nov-16,2017,875,194,37,4,None,11.5, swiss, bold, comic sans ms,999999999,"[{u'CharWidth': 20, u'CharStartX': 2017, u'CharStartY': 875, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'2', u'CharHeight': 36}, {u'CharWidth': 20, u'CharStartX': 2040, u'CharStartY': 875, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'8', u'CharHeight': 37}, {u'CharWidth': 13, u'CharStartX': 2062, u'CharStartY': 893, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'-', u'CharHeight': 9}, {u'CharWidth': 25, u'CharStartX': 2077, u'CharStartY': 875, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'N', u'CharHeight': 36}, {u'CharWidth': 22, u'CharStartX': 2106, u'CharStartY': 883, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'o', u'CharHeight': 29}, {u'CharWidth': 22, u'CharStartX': 2130, u'CharStartY': 885, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'v', u'CharHeight': 26}, {u'CharWidth': 13, u'CharStartX': 2153, u'CharStartY': 893, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'-', u'CharHeight': 9}, {u'CharWidth': 14, u'CharStartX': 2168, u'CharStartY': 875, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'1', u'CharHeight': 36}, {u'CharWidth': 21, u'CharStartX': 2190, u'CharStartY': 875, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'6', u'CharHeight': 37}]",7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,1,7,7,Locked Bag 3010 INVOICE DATE : 28-Nov-16,3,200.0,113.142857143,False
15,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,616,950,1592,82,0,616,950,1592,82,0,West,616,977,114,43,2,None,12.5, swiss, bold, comic sans ms,9999,"[{u'CharWidth': 45, u'CharStartX': 616, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'W', u'CharHeight': 41}, {u'CharWidth': 24, u'CharStartX': 662, u'CharStartY': 987, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'e', u'CharHeight': 33}, {u'CharWidth': 24, u'CharStartX': 688, u'CharStartY': 987, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u's', u'CharHeight': 33}, {u'CharWidth': 17, u'CharStartX': 713, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u't', u'CharHeight': 43}]",8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,1,8,8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,3,0.0,87.75,False
16,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,616,950,1592,82,0,616,950,1592,82,1,Footscray,747,977,224,55,2,None,12.5, swiss, bold, comic sans ms,999999999,"[{u'CharWidth': 24, u'CharStartX': 747, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'F', u'CharHeight': 41}, {u'CharWidth': 28, u'CharStartX': 773, u'CharStartY': 987, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'o', u'CharHeight': 33}, {u'CharWidth': 28, u'CharStartX': 802, u'CharStartY': 987, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'o', u'CharHeight': 33}, {u'CharWidth': 16, u'CharStartX': 831, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u't', u'CharHeight': 43}, {u'CharWidth': 25, u'CharStartX': 847, u'CharStartY': 987, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u's', u'CharHeight': 33}, {u'CharWidth': 24, u'CharStartX': 876, u'CharStartY': 987, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'c', u'CharHeight': 33}, {u'CharWidth': 18, u'CharStartX': 902, u'CharStartY': 987, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'r', u'CharHeight': 31}, {u'CharWidth': 23, u'CharStartX': 920, u'CharStartY': 987, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'a', u'CharHeight': 33}, {u'CharWidth': 26, u'CharStartX': 945, u'CharStartY': 987, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'y', u'CharHeight': 45}]",8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,1,8,8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,3,17.0,87.75,False
17,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,616,950,1592,82,0,616,950,1592,82,2,3012,986,977,104,43,2,None,12.5, swiss, bold, comic sans ms,9999,"[{u'CharWidth': 24, u'CharStartX': 986, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'3', u'CharHeight': 43}, {u'CharWidth': 24, u'CharStartX': 1013, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'0', u'CharHeight': 43}, {u'CharWidth': 16, u'CharStartX': 1041, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'1', u'CharHeight': 41}, {u'CharWidth': 24, u'CharStartX': 1066, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'2', u'CharHeight': 41}]",8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,1,8,8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,3,15.0,87.75,False
18,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,616,950,1592,82,0,616,950,1592,82,3,VIC,1105,976,77,44,2,None,12.5, swiss, bold, comic sans ms,999,"[{u'CharWidth': 32, u'CharStartX': 1105, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'V', u'CharHeight': 41}, {u'CharWidth': 7, u'CharStartX': 1140, u'CharStartY': 977, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'I', u'CharHeight': 41}, {u'CharWidth': 30, u'CharStartX': 1152, u'CharStartY': 976, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'C', u'CharHeight': 44}]",8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,1,8,8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,3,15.0,87.75,False
19,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,616,950,1592,82,0,616,950,1592,82,4,DUE,1532,953,75,34,3, 5f5f5f,9.5, swiss, bold, comic sans ms,999,"[{u'CharWidth': 24, u'CharStartX': 1532, u'CharStartY': 953, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'D', u'CharHeight': 34}, {u'CharWidth': 22, u'CharStartX': 1560, u'CharStartY': 953, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'U', u'CharHeight': 34}, {u'CharWidth': 20, u'CharStartX': 1587, u'CharStartY': 953, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'E', u'CharHeight': 34}]",8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,1,8,8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,3,350.0,87.75,True
20,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,616,950,1592,82,0,616,950,1592,82,5,DATE,1622,953,99,34,3, 5f5f5f,9.5, swiss, bold, comic sans ms,9999,"[{u'CharWidth': 24, u'CharStartX': 1622, u'CharStartY': 953, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'D', u'CharHeight': 34}, {u'CharWidth': 28, u'CharStartX': 1647, u'CharStartY': 953, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'A', u'CharHeight': 34}, {u'CharWidth': 22, u'CharStartX': 1675, u'CharStartY': 953, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'T', u'CharHeight': 34}, {u'CharWidth': 21, u'CharStartX': 1700, u'CharStartY': 953, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'E', u'CharHeight': 34}]",8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,1,8,8,West Footscray 3012 VIC DUE DATE : 28-Dec-16,3,15.0,87.75,False
