,PageID,PageNo,Lang,XDPI,YDPI,PageStartX,PageStartY,PageWidth,PageHeight,BlockID,BlockType,BlockStartX,BlockStartY,BlockWidth,BlockHeight,LineID,LineStartX,LineStartY,LineWidth,LineHeight,WordID,WordValue,WordStartX,WordStartY,WordWidth,WordHeight,WordStyle,FontColor,FontSize,FontFamily,FontWeight,FontName,WordCN,CharList,BlockWordCount,BlockText,LineCount,AvgLineDensity,LineWordCount,LineText,WordStyleCount,WordDistance,AvgWordDistance,TextGroupSeparator
10,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,1030,1608,1247,65,0,1055,1622,1156,43,1,of,1158,1625,35,32,4,,10, swiss,, arial,99,"[{u'CharWidth': 22, u'CharStartX': 1158, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'o', u'CharHeight': 24}, {u'CharWidth': 12, u'CharStartX': 1181, u'CharStartY': 1625, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'f', u'CharHeight': 31}]",8,"Total of all services for billing period: $2,641.44",1,8,8,"Total of all services for billing period: $2,641.44",1,15.0,48.5,False
11,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,1030,1608,1247,65,0,1055,1622,1156,43,2,all,1205,1626,37,31,4,,10, swiss,, arial,999,"[{u'CharWidth': 21, u'CharStartX': 1205, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'a', u'CharHeight': 24}, {u'CharWidth': 5, u'CharStartX': 1228, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'l', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 1237, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'l', u'CharHeight': 30}]",8,"Total of all services for billing period: $2,641.44",1,8,8,"Total of all services for billing period: $2,641.44",1,12.0,48.5,False
12,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,1030,1608,1247,65,0,1055,1622,1156,43,3,services,1257,1626,151,31,4,,10, swiss,, arial,99999999,"[{u'CharWidth': 20, u'CharStartX': 1257, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u's', u'CharHeight': 24}, {u'CharWidth': 22, u'CharStartX': 1278, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 13, u'CharStartX': 1302, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'r', u'CharHeight': 23}, {u'CharWidth': 20, u'CharStartX': 1316, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'v', u'CharHeight': 23}, {u'CharWidth': 5, u'CharStartX': 1337, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 20, u'CharStartX': 1346, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'c', u'CharHeight': 24}, {u'CharWidth': 20, u'CharStartX': 1367, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 18, u'CharStartX': 1390, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 7, u'CharValue': u's', u'CharHeight': 24}]",8,"Total of all services for billing period: $2,641.44",1,8,8,"Total of all services for billing period: $2,641.44",1,15.0,48.5,False
13,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,1030,1608,1247,65,0,1055,1622,1156,43,4,for,1421,1625,50,32,4,,10, swiss,, arial,999,"[{u'CharWidth': 12, u'CharStartX': 1421, u'CharStartY': 1625, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'f', u'CharHeight': 31}, {u'CharWidth': 22, u'CharStartX': 1433, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'o', u'CharHeight': 24}, {u'CharWidth': 14, u'CharStartX': 1457, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'r', u'CharHeight': 23}]",8,"Total of all services for billing period: $2,641.44",1,8,8,"Total of all services for billing period: $2,641.44",1,13.0,48.5,False
14,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,1030,1608,1247,65,0,1055,1622,1156,43,5,billing,1483,1626,103,39,4,,10, swiss,, arial,9999999,"[{u'CharWidth': 20, u'CharStartX': 1483, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'b', u'CharHeight': 31}, {u'CharWidth': 5, u'CharStartX': 1507, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 1516, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'l', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 1525, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'l', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 1533, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 19, u'CharStartX': 1543, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'n', u'CharHeight': 23}, {u'CharWidth': 20, u'CharStartX': 1566, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'g', u'CharHeight': 32}]",8,"Total of all services for billing period: $2,641.44",1,8,8,"Total of all services for billing period: $2,641.44",1,12.0,48.5,False
15,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,1030,1608,1247,65,0,1055,1622,1156,43,6,period:,1601,1626,121,39,4,,10, swiss,, arial,9999999,"[{u'CharWidth': 20, u'CharStartX': 1601, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'p', u'CharHeight': 32}, {u'CharWidth': 22, u'CharStartX': 1623, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 14, u'CharStartX': 1647, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'r', u'CharHeight': 23}, {u'CharWidth': 5, u'CharStartX': 1662, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 21, u'CharStartX': 1670, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'o', u'CharHeight': 24}, {u'CharWidth': 20, u'CharStartX': 1692, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'd', u'CharHeight': 31}, {u'CharWidth': 5, u'CharStartX': 1717, u'CharStartY': 1633, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 6, u'CharValue': u':', u'CharHeight': 23}]",8,"Total of all services for billing period: $2,641.44",1,8,8,"Total of all services for billing period: $2,641.44",1,15.0,48.5,False
16,TM000001,0,en-us,300,300,0,0,2550,3300,1,Block,1030,1608,1247,65,0,1055,1622,1156,43,7,"$2,641.44",2028,1622,183,40,4,,10, swiss,, arial,999999999,"[{u'CharWidth': 22, u'CharStartX': 2028, u'CharStartY': 1622, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'$', u'CharHeight': 39}, {u'CharWidth': 20, u'CharStartX': 2052, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'2', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 2077, u'CharStartY': 1651, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u',', u'CharHeight': 11}, {u'CharWidth': 21, u'CharStartX': 2086, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'6', u'CharHeight': 31}, {u'CharWidth': 23, u'CharStartX': 2107, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'4', u'CharHeight': 30}, {u'CharWidth': 11, u'CharStartX': 2136, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'1', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 2157, u'CharStartY': 1651, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'.', u'CharHeight': 5}, {u'CharWidth': 21, u'CharStartX': 2166, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'4', u'CharHeight': 30}, {u'CharWidth': 23, u'CharStartX': 2188, u'CharStartY': 1626, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'4', u'CharHeight': 30}]",8,"Total of all services for billing period: $2,641.44",1,8,8,"Total of all services for billing period: $2,641.44",1,306.0,48.5,True
17,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,302,1730,634,38,0,302,1730,634,38,0,Billing,302,1730,106,38,4,,10, swiss,, arial,9999999,"[{u'CharWidth': 24, u'CharStartX': 302, u'CharStartY': 1730, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'B', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 330, u'CharStartY': 1730, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 338, u'CharStartY': 1730, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'l', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 347, u'CharStartY': 1730, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'l', u'CharHeight': 30}, {u'CharWidth': 5, u'CharStartX': 357, u'CharStartY': 1730, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 19, u'CharStartX': 367, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'n', u'CharHeight': 23}, {u'CharWidth': 20, u'CharStartX': 388, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'g', u'CharHeight': 31}]",8,"Billing period is June 1 to 30, 2016",1,8,8,"Billing period is June 1 to 30, 2016",1,0.0,14.125,False
18,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,302,1730,634,38,0,302,1730,634,38,1,period,425,1730,111,38,4,,10, swiss,, arial,999999,"[{u'CharWidth': 20, u'CharStartX': 425, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'p', u'CharHeight': 31}, {u'CharWidth': 20, u'CharStartX': 447, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 12, u'CharStartX': 471, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'r', u'CharHeight': 23}, {u'CharWidth': 5, u'CharStartX': 483, u'CharStartY': 1730, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 21, u'CharStartX': 492, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'o', u'CharHeight': 24}, {u'CharWidth': 20, u'CharStartX': 516, u'CharStartY': 1730, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'd', u'CharHeight': 31}]",8,"Billing period is June 1 to 30, 2016",1,8,8,"Billing period is June 1 to 30, 2016",1,17.0,14.125,False
19,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,302,1730,634,38,0,302,1730,634,38,2,is,552,1730,26,31,4,,10, swiss,, arial,99,"[{u'CharWidth': 5, u'CharStartX': 552, u'CharStartY': 1730, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 18, u'CharStartX': 560, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u's', u'CharHeight': 24}]",8,"Billing period is June 1 to 30, 2016",1,8,8,"Billing period is June 1 to 30, 2016",1,16.0,14.125,False
20,TM000001,0,en-us,300,300,0,0,2550,3300,2,Block,302,1730,634,38,0,302,1730,634,38,3,June,592,1730,88,31,4,,10, swiss,, arial,9999,"[{u'CharWidth': 16, u'CharStartX': 592, u'CharStartY': 1730, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'J', u'CharHeight': 31}, {u'CharWidth': 19, u'CharStartX': 613, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'u', u'CharHeight': 24}, {u'CharWidth': 19, u'CharStartX': 637, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'n', u'CharHeight': 23}, {u'CharWidth': 22, u'CharStartX': 658, u'CharStartY': 1737, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'e', u'CharHeight': 24}]",8,"Billing period is June 1 to 30, 2016",1,8,8,"Billing period is June 1 to 30, 2016",1,14.0,14.125,False
