,PageID,PageNo,Lang,XDPI,YDPI,PageStartX,PageStartY,PageWidth,PageHeight,BlockID,BlockType,BlockStartX,BlockStartY,BlockWidth,BlockHeight,LineID,LineStartX,LineStartY,LineWidth,LineHeight,WordID,WordValue,WordStartX,WordStartY,WordWidth,WordHeight,WordStyle,FontColor,FontSize,FontFamily,FontWeight,FontName,WordCN,CharList,BlockWordCount,BlockText,LineCount,AvgLineDensity,LineWordCount,LineText,WordStyleCount,WordDistance,AvgWordDistance,TextGroupSeparator
265,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,18,Block,466,1400,1830,32,0,466,1400,1830,32,0,RETAIL,466,1402,100,28,2,,8, swiss,, arial,999999,"[{u'CharWidth': 17, u'CharStartX': 466, u'CharStartY': 1403, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'R', u'CharHeight': 27}, {u'CharWidth': 15, u'CharStartX': 487, u'CharStartY': 1403, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'E', u'CharHeight': 27}, {u'CharWidth': 19, u'CharStartX': 503, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'T', u'CharHeight': 28}, {u'CharWidth': 20, u'CharStartX': 522, u'CharStartY': 1403, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'A', u'CharHeight': 27}, {u'CharWidth': 5, u'CharStartX': 542, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'I', u'CharHeight': 28}, {u'CharWidth': 14, u'CharStartX': 552, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'L', u'CharHeight': 28}]",5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,5,5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,0.0,229.6,False
266,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,18,Block,466,1400,1830,32,0,466,1400,1830,32,1,PURCHASE,577,1402,159,28,2,,8, swiss,, arial,99999999,"[{u'CharWidth': 15, u'CharStartX': 577, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'P', u'CharHeight': 26}, {u'CharWidth': 16, u'CharStartX': 597, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'U', u'CharHeight': 28}, {u'CharWidth': 19, u'CharStartX': 617, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'R', u'CharHeight': 26}, {u'CharWidth': 20, u'CharStartX': 637, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'C', u'CharHeight': 28}, {u'CharWidth': 17, u'CharStartX': 660, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'H', u'CharHeight': 26}, {u'CharWidth': 20, u'CharStartX': 678, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'A', u'CharHeight': 28}, {u'CharWidth': 16, u'CharStartX': 700, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'S', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 721, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'E', u'CharHeight': 28}]",5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,5,5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,11.0,229.6,False
267,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,18,Block,466,1400,1830,32,0,466,1400,1830,32,2,000001046008,762,1402,195,28,2,,8, swiss,, arial,999999999999,"[{u'CharWidth': 15, u'CharStartX': 762, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 778, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 796, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 812, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 828, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 9, u'CharStartX': 847, u'CharStartY': 1403, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'1', u'CharHeight': 25}, {u'CharWidth': 15, u'CharStartX': 862, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 14, u'CharStartX': 878, u'CharStartY': 1403, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'4', u'CharHeight': 25}, {u'CharWidth': 14, u'CharStartX': 896, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'6', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 911, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 9, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 927, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 10, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 14, u'CharStartX': 943, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 11, u'CharValue': u'8', u'CharHeight': 28}]",5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,5,5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,26.0,229.6,False
268,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,18,Block,466,1400,1830,32,0,466,1400,1830,32,3,2.88,1412,1402,69,28,2,,8, swiss,, arial,9999,"[{u'CharWidth': 19, u'CharStartX': 1412, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'2', u'CharHeight': 28}, {u'CharWidth': 3, u'CharStartX': 1435, u'CharStartY': 1426, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'.', u'CharHeight': 4}, {u'CharWidth': 19, u'CharStartX': 1442, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'8', u'CharHeight': 28}, {u'CharWidth': 19, u'CharStartX': 1462, u'CharStartY': 1402, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'8', u'CharHeight': 28}]",5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,5,5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,455.0,229.6,False
269,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,18,Block,466,1400,1830,32,0,466,1400,1830,32,4,"51,575.05",2137,1400,159,32,2,,8, swiss,, arial,999999999,"[{u'CharWidth': 19, u'CharStartX': 2137, u'CharStartY': 1401, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'5', u'CharHeight': 26}, {u'CharWidth': 10, u'CharStartX': 2161, u'CharStartY': 1401, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'1', u'CharHeight': 26}, {u'CharWidth': 2, u'CharStartX': 2180, u'CharStartY': 1423, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u',', u'CharHeight': 9}, {u'CharWidth': 19, u'CharStartX': 2187, u'CharStartY': 1401, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'5', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 2207, u'CharStartY': 1401, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'7', u'CharHeight': 26}, {u'CharWidth': 18, u'CharStartX': 2227, u'CharStartY': 1401, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'5', u'CharHeight': 26}, {u'CharWidth': 4, u'CharStartX': 2248, u'CharStartY': 1422, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'.', u'CharHeight': 5}, {u'CharWidth': 19, u'CharStartX': 2257, u'CharStartY': 1400, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'0', u'CharHeight': 27}, {u'CharWidth': 19, u'CharStartX': 2277, u'CharStartY': 1401, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'5', u'CharHeight': 26}]",5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,5,5,"RETAIL PURCHASE 000001046008 2.88 51,575.05",1,656.0,229.6,True
270,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,19,Block,465,1453,281,29,0,465,1453,281,29,0,COCHRANE'S,465,1453,190,29,2,,8, swiss,, arial,9999999999,"[{u'CharWidth': 17, u'CharStartX': 465, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'C', u'CharHeight': 27}, {u'CharWidth': 20, u'CharStartX': 486, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'O', u'CharHeight': 27}, {u'CharWidth': 19, u'CharStartX': 508, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'C', u'CharHeight': 27}, {u'CharWidth': 16, u'CharStartX': 531, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'H', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 552, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'R', u'CharHeight': 26}, {u'CharWidth': 20, u'CharStartX': 572, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'A', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 592, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'N', u'CharHeight': 26}, {u'CharWidth': 15, u'CharStartX': 615, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'E', u'CharHeight': 26}, {u'CharWidth': 4, u'CharStartX': 632, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u''', u'CharHeight': 7}, {u'CharWidth': 17, u'CharStartX': 638, u'CharStartY': 1453, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 9, u'CharValue': u'S', u'CharHeight': 28}]",2,COCHRANE'S PHAR,1,2,2,COCHRANE'S PHAR,1,0.0,6.0,False
271,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,19,Block,465,1453,281,29,0,465,1453,281,29,1,PHAR,667,1455,79,26,2,,8, swiss,, arial,9999,"[{u'CharWidth': 16, u'CharStartX': 667, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'P', u'CharHeight': 26}, {u'CharWidth': 16, u'CharStartX': 687, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'H', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 706, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'A', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 727, u'CharStartY': 1455, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'R', u'CharHeight': 26}]",2,COCHRANE'S PHAR,1,2,2,COCHRANE'S PHAR,1,12.0,6.0,True
272,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,20,Block,466,1506,1830,31,0,466,1506,1830,31,0,RETAIL,466,1507,100,28,2,,8, swiss,, arial,999999,"[{u'CharWidth': 17, u'CharStartX': 466, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'R', u'CharHeight': 27}, {u'CharWidth': 15, u'CharStartX': 487, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'E', u'CharHeight': 27}, {u'CharWidth': 19, u'CharStartX': 503, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'T', u'CharHeight': 27}, {u'CharWidth': 20, u'CharStartX': 522, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'A', u'CharHeight': 27}, {u'CharWidth': 5, u'CharStartX': 542, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'I', u'CharHeight': 27}, {u'CharWidth': 14, u'CharStartX': 552, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'L', u'CharHeight': 26}]",5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,5,5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,0.0,229.6,False
273,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,20,Block,466,1506,1830,31,0,466,1506,1830,31,1,PURCHASE,577,1507,159,28,2,,8, swiss,, arial,99999999,"[{u'CharWidth': 15, u'CharStartX': 577, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'P', u'CharHeight': 26}, {u'CharWidth': 16, u'CharStartX': 597, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'U', u'CharHeight': 28}, {u'CharWidth': 19, u'CharStartX': 617, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'R', u'CharHeight': 26}, {u'CharWidth': 20, u'CharStartX': 637, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'C', u'CharHeight': 28}, {u'CharWidth': 17, u'CharStartX': 660, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'H', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 678, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'A', u'CharHeight': 26}, {u'CharWidth': 16, u'CharStartX': 700, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'S', u'CharHeight': 28}, {u'CharWidth': 16, u'CharStartX': 720, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'E', u'CharHeight': 26}]",5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,5,5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,11.0,229.6,False
274,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,20,Block,466,1506,1830,31,0,466,1506,1830,31,2,700610298968,762,1507,195,28,2,,8, swiss,, arial,999999999999,"[{u'CharWidth': 15, u'CharStartX': 762, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'7', u'CharHeight': 25}, {u'CharWidth': 15, u'CharStartX': 778, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 796, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 812, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'6', u'CharHeight': 28}, {u'CharWidth': 8, u'CharStartX': 830, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'1', u'CharHeight': 25}, {u'CharWidth': 16, u'CharStartX': 845, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 14, u'CharStartX': 862, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'2', u'CharHeight': 26}, {u'CharWidth': 14, u'CharStartX': 878, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'9', u'CharHeight': 27}, {u'CharWidth': 12, u'CharStartX': 896, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'8', u'CharHeight': 27}, {u'CharWidth': 14, u'CharStartX': 912, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 9, u'CharValue': u'9', u'CharHeight': 27}, {u'CharWidth': 15, u'CharStartX': 927, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 10, u'CharValue': u'6', u'CharHeight': 27}, {u'CharWidth': 14, u'CharStartX': 943, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 11, u'CharValue': u'8', u'CharHeight': 27}]",5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,5,5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,26.0,229.6,False
275,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,20,Block,466,1506,1830,31,0,466,1506,1830,31,3,4.30,1412,1507,69,28,2,,8, swiss,, arial,9999,"[{u'CharWidth': 19, u'CharStartX': 1412, u'CharStartY': 1508, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'4', u'CharHeight': 27}, {u'CharWidth': 2, u'CharStartX': 1435, u'CharStartY': 1531, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'.', u'CharHeight': 4}, {u'CharWidth': 19, u'CharStartX': 1442, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'3', u'CharHeight': 28}, {u'CharWidth': 19, u'CharStartX': 1462, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'0', u'CharHeight': 28}]",5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,5,5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,455.0,229.6,False
276,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,20,Block,466,1506,1830,31,0,466,1506,1830,31,4,"51,570.75",2137,1506,159,31,2,,8, swiss,, arial,999999999,"[{u'CharWidth': 19, u'CharStartX': 2137, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'5', u'CharHeight': 25}, {u'CharWidth': 10, u'CharStartX': 2161, u'CharStartY': 1506, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'1', u'CharHeight': 26}, {u'CharWidth': 2, u'CharStartX': 2180, u'CharStartY': 1528, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u',', u'CharHeight': 9}, {u'CharWidth': 19, u'CharStartX': 2187, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'5', u'CharHeight': 25}, {u'CharWidth': 19, u'CharStartX': 2207, u'CharStartY': 1507, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'7', u'CharHeight': 25}, {u'CharWidth': 17, u'CharStartX': 2228, u'CharStartY': 1506, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'0', u'CharHeight': 26}, {u'CharWidth': 4, u'CharStartX': 2248, u'CharStartY': 1528, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'.', u'CharHeight': 4}, {u'CharWidth': 18, u'CharStartX': 2257, u'CharStartY': 1506, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'7', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 2277, u'CharStartY': 1506, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'5', u'CharHeight': 26}]",5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,5,5,"RETAIL PURCHASE 700610298968 4.30 51,570.75",1,656.0,229.6,True
277,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,21,Block,463,1558,262,28,0,463,1558,262,28,0,TIM,463,1558,49,28,2,,8, swiss,, arial,999,"[{u'CharWidth': 18, u'CharStartX': 463, u'CharStartY': 1558, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'T', u'CharHeight': 28}, {u'CharWidth': 5, u'CharStartX': 482, u'CharStartY': 1560, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'I', u'CharHeight': 26}, {u'CharWidth': 21, u'CharStartX': 491, u'CharStartY': 1558, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'M', u'CharHeight': 28}]",3,TIM HORTONS #05,1,3,3,TIM HORTONS #05,1,0.0,7.0,False
278,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,21,Block,463,1558,262,28,0,463,1558,262,28,1,HORTONS,523,1558,144,28,2,,8, swiss,, arial,9999999,"[{u'CharWidth': 18, u'CharStartX': 523, u'CharStartY': 1560, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'H', u'CharHeight': 25}, {u'CharWidth': 20, u'CharStartX': 545, u'CharStartY': 1558, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'O', u'CharHeight': 28}, {u'CharWidth': 19, u'CharStartX': 568, u'CharStartY': 1558, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'R', u'CharHeight': 27}, {u'CharWidth': 18, u'CharStartX': 588, u'CharStartY': 1558, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'T', u'CharHeight': 27}, {u'CharWidth': 20, u'CharStartX': 607, u'CharStartY': 1558, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'O', u'CharHeight': 28}, {u'CharWidth': 16, u'CharStartX': 631, u'CharStartY': 1558, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'N', u'CharHeight': 28}, {u'CharWidth': 16, u'CharStartX': 651, u'CharStartY': 1558, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'S', u'CharHeight': 28}]",3,TIM HORTONS #05,1,3,3,TIM HORTONS #05,1,11.0,7.0,False
279,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,21,Block,463,1558,262,28,0,463,1558,262,28,2,#05,677,1558,48,28,2,,8, swiss,, arial,999,"[{u'CharWidth': 16, u'CharStartX': 677, u'CharStartY': 1560, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'#', u'CharHeight': 25}, {u'CharWidth': 15, u'CharStartX': 693, u'CharStartY': 1558, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 14, u'CharStartX': 711, u'CharStartY': 1560, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'5', u'CharHeight': 26}]",3,TIM HORTONS #05,1,3,3,TIM HORTONS #05,1,10.0,7.0,False
280,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,22,Block,255,1611,2041,31,0,255,1611,2041,31,0,Jan,255,1612,46,28,2,,8, swiss,, arial,999,"[{u'CharWidth': 12, u'CharStartX': 255, u'CharStartY': 1612, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'J', u'CharHeight': 28}, {u'CharWidth': 13, u'CharStartX': 270, u'CharStartY': 1620, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'a', u'CharHeight': 20}, {u'CharWidth': 14, u'CharStartX': 287, u'CharStartY': 1620, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'n', u'CharHeight': 18}]",7,"Jan 10 RETAIL PURCHASE 000001001280 2.00 51,568.75",1,7,7,"Jan 10 RETAIL PURCHASE 000001001280 2.00 51,568.75",1,0.0,183.142857143,False
281,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,22,Block,255,1611,2041,31,0,255,1611,2041,31,1,10,312,1612,30,28,2,,8, swiss,, arial,99,"[{u'CharWidth': 10, u'CharStartX': 312, u'CharStartY': 1613, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'1', u'CharHeight': 25}, {u'CharWidth': 15, u'CharStartX': 327, u'CharStartY': 1612, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'0', u'CharHeight': 28}]",7,"Jan 10 RETAIL PURCHASE 000001001280 2.00 51,568.75",1,7,7,"Jan 10 RETAIL PURCHASE 000001001280 2.00 51,568.75",1,11.0,183.142857143,False
282,TM000001_1_1,1,en-us,300,300,0,0,2552,3496,22,Block,255,1611,2041,31,0,255,1611,2041,31,2,RETAIL,466,1612,100,28,2,,8, swiss,, arial,999999,"[{u'CharWidth': 17, u'CharStartX': 466, u'CharStartY': 1613, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'R', u'CharHeight': 27}, {u'CharWidth': 15, u'CharStartX': 487, u'CharStartY': 1612, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'E', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 503, u'CharStartY': 1612, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'T', u'CharHeight': 26}, {u'CharWidth': 20, u'CharStartX': 522, u'CharStartY': 1612, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'A', u'CharHeight': 26}, {u'CharWidth': 4, u'CharStartX': 543, u'CharStartY': 1612, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'I', u'CharHeight': 26}, {u'CharWidth': 14, u'CharStartX': 552, u'CharStartY': 1612, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'L', u'CharHeight': 26}]",7,"Jan 10 RETAIL PURCHASE 000001001280 2.00 51,568.75",1,7,7,"Jan 10 RETAIL PURCHASE 000001001280 2.00 51,568.75",1,124.0,183.142857143,False
